[REC] ARMED — listening on GPIO6(CMD) + GPIO5(FB). Press microwave START.
[REC] buffer full.
---REC BEGIN---
idx,t_us,chan,level,dt_us
5734,1795967,C,1,201
5735,1796167,C,0,200
5736,1796368,C,1,201
5737,1796816,F,0,448
5738,1797002,C,0,186
5739,1797018,F,1,16
5740,1797204,C,0,186
5741,1797233,F,1,29
5742,1797630,F,1,397
5743,1797839,F,1,209
5744,1798218,C,1,379
5745,1798430,C,1,212
5746,1798630,C,1,200
5747,1798836,C,1,206
5748,1799061,C,1,225
5749,1799268,C,1,207
5750,1799484,C,1,216
5751,1799734,C,1,250
5752,1800071,F,0,337
5753,1800272,F,0,201
5754,1800486,F,0,214
5755,1800687,F,0,201
5756,1800887,F,0,200
5757,1801087,F,0,200
5758,1801292,F,1,205
5759,1801495,F,0,203
5760,1801528,C,1,33
5761,1802156,F,1,628
5762,1802445,F,1,289
5763,1802647,F,0,202
5764,1802905,F,1,258
5765,1803105,F,1,200
5766,1803306,F,1,201
5767,1803506,F,0,200
5768,1803732,F,0,226
5769,1803956,F,1,224
5770,1804159,F,1,203
5771,1804375,F,1,216
5772,1804588,F,1,213
5773,1804799,F,1,211
5774,1805005,F,0,206
5775,1805206,F,0,201
5776,1805407,F,0,201
5777,1805607,F,0,200
5778,1805808,F,0,201
5779,1806009,F,0,201
5780,1806018,C,1,9
5781,1806647,F,1,629
5782,1806861,F,0,214
5783,1807069,F,0,208
5784,1808058,C,1,989
5785,1808261,C,0,203
5786,1808476,C,0,215
5787,1808677,C,0,201
5788,1808878,C,0,201
5789,1809090,C,0,212
5790,1809290,C,0,200
5791,1809494,C,0,204
5792,1809700,C,0,206
5793,1809910,C,0,210
5794,1810120,C,0,210
5795,1810333,C,0,213
5796,1811202,C,0,869
5797,1811528,C,0,326
5798,1811939,C,0,411
5799,1812142,C,0,203
5800,1812362,C,0,220
5801,1812562,C,0,200
5802,1812763,C,0,201
5803,1812963,C,1,200
5804,1813453,F,0,490
5805,1813662,F,0,209
5806,1813865,F,0,203
5807,1814066,F,0,201
5808,1814270,F,0,204
5809,1814480,F,0,210
5810,1814917,C,1,437
5811,1815629,C,0,712
5812,1815833,C,1,204
5813,1816050,C,1,217
5814,1816752,F,0,702
5815,1816964,F,0,212
5816,1817167,F,0,203
5817,1817367,F,0,200
5818,1817567,F,0,200
5819,1817767,F,1,200
5820,1817969,F,1,202
5821,1818169,F,0,200
5822,1818369,F,0,200
5823,1818570,F,1,201
5824,1818770,F,1,200
5825,1819109,F,1,339
5826,1819309,F,0,200
5827,1820174,F,1,865
5828,1820378,F,0,204
5829,1820597,F,0,219
5830,1820797,F,0,200
5831,1821006,F,1,209
5832,1821206,F,1,200
5833,1821415,F,1,209
5834,1821620,F,1,205
5835,1821820,F,0,200
5836,1822020,F,0,200
5837,1822220,F,0,200
5838,1822420,F,1,200
5839,1822620,F,1,200
5840,1822842,F,0,222
5841,1823043,F,0,201
5842,1823250,F,0,207
5843,1823664,F,0,414
5844,1823963,F,0,299
5845,1824052,C,0,89
5846,1824637,C,1,585
5847,1824837,C,0,200
5848,1825042,C,0,205
5849,1825244,C,0,202
5850,1825457,C,0,213
5851,1825657,C,0,200
5852,1825859,C,0,202
5853,1826063,C,1,204
5854,1826266,C,0,203
5855,1826483,C,0,217
5856,1826683,C,0,200
5857,1826892,C,0,209
5858,1827110,C,0,218
5859,1827397,C,0,287
5860,1827837,C,0,440
5861,1828224,C,0,387
5862,1828531,C,0,307
5863,1829187,C,0,656
5864,1829387,C,1,200
5865,1829596,C,0,209
5866,1830088,F,0,492
5867,1830290,F,1,202
5868,1830490,F,1,200
5869,1830690,F,0,200
5870,1830890,F,0,200
5871,1831106,F,0,216
5872,1831334,F,0,228
5873,1831564,C,1,230
5874,1831769,C,1,205
5875,1831972,C,1,203
5876,1832190,C,1,218
5877,1832399,C,1,209
5878,1832601,C,1,202
5879,1832812,C,1,211
5880,1833067,C,0,255
5881,1833399,F,0,332
5882,1833401,C,0,2
5883,1833690,F,1,289
5884,1833895,F,0,205
5885,1834106,F,0,211
5886,1834307,F,0,201
5887,1834507,F,1,200
5888,1834708,F,1,201
5889,1834916,F,1,208
5890,1835123,F,1,207
5891,1835323,F,0,200
5892,1835523,F,1,200
5893,1835742,F,1,219
5894,1835944,F,0,202
5895,1836207,F,1,263
5896,1836408,F,1,201
5897,1836608,F,1,200
5898,1836862,F,0,254
5899,1837091,F,0,229
5900,1837312,F,0,221
5901,1837517,F,1,205
5902,1838219,F,1,702
5903,1838420,F,1,201
5904,1838624,F,0,204
5905,1838834,F,0,210
5906,1839042,F,0,208
5907,1839246,F,1,204
5908,1839446,F,0,200
5909,1839650,F,0,204
5910,1839851,F,0,201
5911,1840104,F,0,253
5912,1840538,F,0,434
5913,1841442,C,1,904
5914,1841642,C,0,200
5915,1841846,C,1,204
5916,1842061,C,1,215
5917,1842744,C,0,683
5918,1842952,C,0,208
5919,1843155,C,0,203
5920,1843366,C,0,211
5921,1843569,C,0,203
5922,1844019,C,0,450
5923,1844511,C,0,492
5924,1844892,C,0,381
5925,1845248,C,0,356
5926,1845617,C,0,369
5927,1845821,C,0,204
5928,1846022,C,0,201
5929,1846224,C,1,202
5930,1846432,C,1,208
5931,1846711,F,0,279
5932,1846713,C,0,2
5933,1846911,F,1,198
5934,1846914,C,1,3
5935,1847136,C,1,222
5936,1847220,F,0,84
5937,1847432,F,0,212
5938,1847632,F,1,200
5939,1847854,F,0,222
5940,1848310,C,1,456
5941,1848525,C,1,215
5942,1848725,C,0,200
5943,1848931,C,1,206
5944,1849149,C,1,218
5945,1849370,C,1,221
5946,1849607,C,1,237
5947,1850118,F,0,511
5948,1850329,F,0,211
5949,1850529,F,1,200
5950,1850729,F,0,200
5951,1850930,F,1,201
5952,1851118,C,0,188
5953,1851130,F,1,12
5954,1851747,F,1,617
5955,1851948,F,1,201
5956,1852148,F,0,200
5957,1852432,F,1,284
5958,1852632,F,0,200
5959,1852869,F,1,237
5960,1853070,F,0,201
5961,1853270,F,1,200
5962,1853470,F,0,200
5963,1853687,F,0,217
5964,1853905,F,0,218
5965,1854105,F,1,200
5966,1854305,F,1,200
5967,1854516,F,1,211
5968,1854726,F,1,210
5969,1854934,F,1,208
5970,1855134,F,0,200
5971,1855335,F,0,201
5972,1855537,F,0,202
5973,1855628,C,0,91
5974,1855753,F,1,125
5975,1856253,F,0,500
5976,1856453,F,0,200
5977,1856655,F,0,202
5978,1856928,F,0,273
5979,1857200,F,0,272
5980,1858156,C,1,956
5981,1858359,C,1,203
5982,1858561,C,0,202
5983,1858779,C,0,218
5984,1858979,C,0,200
5985,1859179,C,0,200
5986,1859380,C,0,201
5987,1859580,C,1,200
5988,1859784,C,1,204
5989,1859997,C,0,213
5990,1860777,C,0,780
5991,1861146,C,0,369
5992,1861515,C,0,369
5993,1861883,C,0,368
5994,1862211,C,0,328
5995,1862513,C,0,302
5996,1862713,C,0,200
5997,1862913,C,1,200
5998,1863459,F,0,546
5999,1863662,F,0,203
6000,1863863,F,0,201
6001,1864093,F,0,230
6002,1864296,F,0,203
6003,1864513,F,0,217
6004,1864637,C,0,124
6005,1865229,C,0,592
6006,1865429,C,1,200
6007,1865647,C,1,218
6008,1865863,C,1,216
6009,1866113,C,1,250
6010,1866404,C,1,291
6011,1866718,F,0,314
6012,1866918,F,0,200
6013,1867130,F,0,212
6014,1867332,F,1,202
6015,1867532,F,1,200
6016,1867732,F,1,200
6017,1867934,F,0,202
6018,1868135,F,0,201
6019,1868335,F,1,200
6020,1868535,F,0,200
6021,1868736,F,0,201
6022,1868937,F,0,201
6023,1869137,F,1,200
6024,1869784,F,1,647
6025,1869985,F,1,201
6026,1870185,F,0,200
6027,1870388,F,0,203
6028,1870603,F,0,215
6029,1870803,F,0,200
6030,1871021,F,1,218
6031,1871239,F,1,218
6032,1871451,F,1,212
6033,1871657,F,0,206
6034,1871881,F,0,224
6035,1872083,F,0,202
6036,1872283,F,0,200
6037,1872484,F,0,201
6038,1872687,F,0,203
6039,1872903,F,0,216
6040,1873103,F,1,200
6041,1873319,F,0,216
6042,1873530,F,0,211
6043,1873656,C,1,126
6044,1873761,F,0,105
6045,1873864,C,0,103
6046,1873970,F,0,106
6047,1874220,C,0,250
6048,1874825,C,1,605
6049,1875026,C,1,201
6050,1875246,C,1,220
6051,1875447,C,1,201
6052,1875647,C,1,200
6053,1875848,C,1,201
6054,1876052,C,0,204
6055,1876253,C,0,201
6056,1876454,C,1,201
6057,1876658,C,1,204
6058,1876870,C,0,212
6059,1877087,C,0,217
6060,1877384,C,0,297
6061,1877863,C,0,479
6062,1878846,C,0,983
6063,1879148,C,0,302
6064,1879348,C,0,200
6065,1879549,C,0,201
6066,1880096,F,0,547
6067,1880298,F,0,202
6068,1880500,F,0,202
6069,1880701,F,1,201
6070,1880904,F,0,203
6071,1881124,F,0,220
6072,1881637,C,1,513
6073,1881847,C,1,210
6074,1882047,C,1,200
6075,1882258,C,1,211
6076,1882475,C,0,217
6077,1883249,C,0,774
6078,1883394,F,0,145
6079,1883601,F,0,207
6080,1883801,F,1,200
6081,1884001,F,0,200
6082,1884202,F,0,201
6083,1884403,F,1,201
6084,1884606,F,0,203
6085,1884810,F,0,204
6086,1885011,F,0,201
6087,1885212,F,1,201
6088,1885412,F,0,200
6089,1885631,F,1,219
6090,1885832,F,1,201
6091,1886032,F,1,200
6092,1886239,F,1,207
6093,1886439,F,1,200
6094,1886639,F,1,200
6095,1886840,F,0,201
6096,1887043,F,0,203
6097,1887190,C,1,147
6098,1887256,F,0,66
6099,1887848,F,1,592
6100,1888057,F,1,209
6101,1888262,F,1,205
6102,1888462,F,1,200
6103,1888667,F,0,205
6104,1888897,F,0,230
6105,1889098,F,1,201
6106,1889298,F,0,200
6107,1889499,F,0,201
6108,1889706,F,1,207
6109,1889906,F,0,200
6110,1890127,F,0,221
6111,1890343,F,0,216
6112,1890695,F,0,352
6113,1891495,C,0,800
6114,1892339,C,0,844
6115,1892539,C,0,200
6116,1892740,C,0,201
6117,1892941,C,0,201
6118,1893148,C,0,207
6119,1893363,C,0,215
6120,1893578,C,0,215
6121,1894049,C,0,471
6122,1894511,C,0,462
6123,1894867,C,0,356
6124,1895276,C,0,409
6125,1895705,C,0,429
6126,1895906,C,0,201
6127,1896106,C,0,200
6128,1896709,F,0,603
6129,1896711,C,0,2
6130,1896910,F,0,199
6131,1897116,F,0,206
6132,1897317,F,0,201
6133,1897519,F,0,202
6134,1897723,F,0,204
6135,1897992,F,0,269
6136,1898258,C,1,266
6137,1898469,C,1,211
6138,1898669,C,1,200
6139,1898878,C,1,209
6140,1899100,C,1,222
6141,1899305,C,1,205
6142,1899506,C,1,201
6143,1900089,F,0,583
6144,1900289,F,0,200
6145,1900504,F,1,215
6146,1900704,F,0,200
6147,1900715,C,1,11
6148,1901332,F,1,617
6149,1901532,F,0,200
6150,1901733,F,1,201
6151,1901934,F,0,201
6152,1902134,F,1,200
6153,1902438,F,1,304
6154,1902642,F,0,204
6155,1902870,F,1,228
6156,1903070,F,0,200
6157,1903273,F,1,203
6158,1903473,F,1,200
6159,1903686,F,1,213
6160,1903886,F,0,200
6161,1904086,F,0,200
6162,1904304,F,1,218
6163,1904524,F,1,220
6164,1904735,F,1,211
6165,1904943,F,0,208
6166,1905143,F,0,200
6167,1905229,C,1,86
6168,1905358,F,1,129
6169,1905847,F,1,489
6170,1906052,F,0,205
6171,1906252,F,1,200
6172,1906462,F,0,210
6173,1906684,F,0,222
6174,1906915,F,0,231
6175,1907173,F,0,258
6176,1907423,F,0,250
6177,1908145,C,1,722
6178,1908346,C,0,201
6179,1908551,C,0,205
6180,1908756,C,0,205
6181,1908958,C,0,202
6182,1909159,C,1,201
6183,1909359,C,0,200
6184,1909564,C,1,205
6185,1910395,C,0,831
6186,1910723,C,0,328
6187,1911151,C,0,428
6188,1911545,C,0,394
6189,1911889,C,0,344
6190,1912116,C,0,227
6191,1912321,C,0,205
6192,1912523,C,1,202
6193,1912723,C,1,200
6194,1912927,C,0,204
6195,1913446,F,0,519
6196,1913647,F,0,201
6197,1913850,F,0,203
6198,1914055,F,0,205
6199,1914240,C,1,185
6200,1914279,F,0,39
6201,1914440,C,0,161
6202,1914483,F,0,43
6203,1914647,C,0,164
6204,1914687,F,1,40
6205,1915230,C,1,543
6206,1915444,C,1,214
6207,1915644,C,1,200
6208,1915856,C,1,212
6209,1916073,C,1,217
6210,1916317,C,1,244
6211,1916762,F,0,445
6212,1916962,F,0,200
6213,1917162,F,0,200
6214,1917379,F,0,217
6215,1917579,F,0,200
6216,1917783,F,0,204
6217,1917988,F,0,205
6218,1918193,F,1,205
6219,1918394,F,0,201
6220,1918594,F,1,200
6221,1919382,F,1,788
6222,1919582,F,1,200
6223,1919782,F,0,200
6224,1919982,F,1,200
6225,1920182,F,0,200
6226,1920393,F,0,211
6227,1920594,F,0,201
6228,1920795,F,0,201
6229,1921017,F,1,222
6230,1921231,F,1,214
6231,1921443,F,1,212
6232,1921643,F,1,200
6233,1921844,F,0,201
6234,1922044,F,0,200
6235,1922249,F,0,205
6236,1922449,F,1,200
6237,1922650,F,0,201
6238,1922851,F,0,201
6239,1923056,F,0,205
6240,1923257,F,0,201
6241,1923261,C,1,4
6242,1923460,F,1,199
6243,1923462,C,0,2
6244,1923662,F,0,200
6245,1923666,C,1,4
6246,1923863,F,0,197
6247,1924108,F,0,245
6248,1924822,C,1,714
6249,1925025,C,1,203
6250,1925242,C,1,217
6251,1925443,C,1,201
6252,1925664,C,1,221
6253,1925864,C,0,200
6254,1926064,C,0,200
6255,1926265,C,0,201
6256,1926474,C,0,209
6257,1926685,C,0,211
6258,1926885,C,0,200
6259,1927087,C,0,202
6260,1927401,C,0,314
6261,1927604,C,0,203
6262,1928587,C,0,983
6263,1928997,C,0,410
6264,1929202,C,0,205
6265,1929402,C,1,200
6266,1929608,C,1,206
6267,1930065,F,0,457
6268,1930267,F,0,202
6269,1930472,F,0,205
6270,1930677,F,0,205
6271,1930896,F,1,219
6272,1931096,F,0,200
6273,1931633,C,1,537
6274,1931833,C,0,200
6275,1932041,C,0,208
6276,1932258,C,1,217
6277,1932869,C,1,611
6278,1933387,F,0,518
6279,1933588,F,0,201
6280,1933802,F,0,214
6281,1934003,F,0,201
6282,1934204,F,1,201
6283,1934404,F,0,200
6284,1934608,F,1,204
6285,1934815,F,0,207
6286,1935018,F,0,203
6287,1935219,F,0,201
6288,1935419,F,0,200
6289,1935634,F,1,215
6290,1935835,F,1,201
6291,1936035,F,1,200
6292,1936239,F,1,204
6293,1936439,F,1,200
6294,1936640,F,0,201
6295,1936796,C,0,156
6296,1936841,F,1,45
6297,1937478,F,1,637
6298,1937697,F,1,219
6299,1937913,F,1,216
6300,1938124,F,1,211
6301,1938329,F,0,205
6302,1938530,F,0,201
6303,1938758,F,0,228
6304,1938959,F,0,201
6305,1939160,F,1,201
6306,1939380,F,1,220
6307,1939580,F,1,200
6308,1939782,F,0,202
6309,1939998,F,0,216
6310,1940266,F,0,268
6311,1941292,C,0,1026
6312,1941924,C,0,632
6313,1942147,C,1,223
6314,1942347,C,0,200
6315,1942551,C,0,204
6316,1942751,C,0,200
6317,1942951,C,0,200
6318,1943158,C,0,207
6319,1943372,C,0,214
6320,1943582,C,0,210
6321,1943804,C,0,222
6322,1944025,C,0,221
6323,1944253,C,0,228
6324,1944528,C,0,275
6325,1944858,C,0,330
6326,1945223,C,0,365
6327,1945608,C,1,385
6328,1946395,C,0,787
6329,1946716,F,0,321
6330,1946921,F,0,205
6331,1947126,F,0,205
6332,1947327,F,0,201
6333,1947530,F,0,203
6334,1947751,F,0,221
6335,1947972,F,0,221
6336,1948268,C,1,296
6337,1948473,C,1,205
6338,1948675,C,1,202
6339,1948887,C,0,212
6340,1949123,C,1,236
6341,1949326,C,1,203
6342,1949542,C,1,216
6343,1949787,C,1,245
6344,1950070,F,0,283
6345,1950271,F,0,201
6346,1950323,C,1,52
6347,1950955,F,0,632
6348,1951155,F,0,200
6349,1951355,F,1,200
6350,1951557,F,1,202
6351,1951759,F,0,202
6352,1951960,F,1,201
6353,1952160,F,1,200
6354,1952447,F,1,287
6355,1952653,F,1,206
6356,1952877,F,1,224
6357,1953077,F,1,200
6358,1953277,F,1,200
6359,1953477,F,0,200
6360,1953679,F,0,202
6361,1953898,F,0,219
6362,1954100,F,0,202
6363,1954320,F,1,220
6364,1954535,F,1,215
6365,1954744,F,1,209
6366,1955456,F,0,712
6367,1955668,F,1,212
6368,1955868,F,0,200
6369,1956093,F,0,225
6370,1956293,F,1,200
6371,1956503,F,0,210
6372,1956704,F,0,201
6373,1956918,F,0,214
6374,1957163,F,0,245
6375,1958151,C,0,988
6376,1958352,C,1,201
6377,1958553,C,1,201
6378,1958771,C,0,218
6379,1958973,C,0,202
6380,1959173,C,1,200
6381,1959963,C,0,790
6382,1960171,C,0,208
6383,1960395,C,0,224
6384,1960712,C,0,317
6385,1961163,C,0,451
6386,1961571,C,0,408
6387,1961875,C,0,304
6388,1962270,C,0,395
6389,1962474,C,0,204
6390,1962674,C,1,200
6391,1962881,C,0,207
6392,1963427,F,0,546
6393,1963632,F,0,205
6394,1963832,F,0,200
6395,1963844,C,1,12
6396,1964043,F,1,199
6397,1964045,C,0,2
6398,1964276,C,1,231
6399,1964465,F,1,189
6400,1964888,C,1,423
6401,1965094,C,1,206
6402,1965295,C,1,201
6403,1965505,C,1,210
6404,1965705,C,1,200
6405,1965910,C,1,205
6406,1966127,C,1,217
6407,1966692,F,0,565
6408,1966905,F,1,213
6409,1967106,F,0,201
6410,1967307,F,0,201
6411,1967508,F,0,201
6412,1967709,F,0,201
6413,1967909,F,0,200
6414,1968111,F,0,202
6415,1968312,F,0,201
6416,1969088,F,1,776
6417,1969288,F,0,200
6418,1969523,F,1,235
6419,1969724,F,1,201
6420,1969925,F,1,201
6421,1970126,F,1,201
6422,1970339,F,0,213
6423,1970542,F,1,203
6424,1970751,F,0,209
6425,1970955,F,1,204
6426,1971158,F,1,203
6427,1971358,F,1,200
6428,1971565,F,1,207
6429,1971766,F,0,201
6430,1971967,F,0,201
6431,1972172,F,0,205
6432,1972375,F,0,203
6433,1972588,F,0,213
6434,1972789,F,1,201
6435,1972861,C,0,72
6436,1973489,F,0,628
6437,1973745,F,0,256
6438,1974815,C,1,1070
6439,1975022,C,0,207
6440,1975222,C,0,200
6441,1975438,C,0,216
6442,1975639,C,0,201
6443,1975839,C,1,200
6444,1976041,C,1,202
6445,1976245,C,0,204
6446,1976446,C,0,201
6447,1976658,C,0,212
6448,1976870,C,0,212
6449,1977092,C,0,222
6450,1978206,C,0,1114
6451,1978511,C,0,305
6452,1978863,C,0,352
6453,1979063,C,0,200
6454,1979264,C,0,201
6455,1979466,C,1,202
6456,1979669,C,1,203
6457,1980064,F,0,395
6458,1980269,F,0,205
6459,1980474,F,0,205
6460,1980677,F,0,203
6461,1980898,F,0,221
6462,1981102,F,0,204
6463,1981549,C,1,447
6464,1981749,C,1,200
6465,1982463,C,0,714
6466,1982668,C,1,205
6467,1983329,F,0,661
6468,1983529,F,0,200
6469,1983739,F,0,210
6470,1983942,F,0,203
6471,1984143,F,0,201
6472,1984343,F,1,200
6473,1984546,F,1,203
6474,1984752,F,0,206
6475,1984952,F,0,200
6476,1985154,F,1,202
6477,1985354,F,0,200
6478,1985555,F,1,201
6479,1985758,F,1,203
6480,1985962,F,0,204
6481,1986195,F,1,233
6482,1987026,F,0,831
6483,1987238,F,0,212
6484,1987438,F,0,200
6485,1987639,F,1,201
6486,1987846,F,1,207
6487,1988053,F,1,207
6488,1988260,F,1,207
6489,1988460,F,1,200
6490,1988694,F,0,234
6491,1988902,F,0,208
6492,1989104,F,0,202
6493,1989320,F,0,216
6494,1989520,F,0,200
6495,1989732,F,0,212
6496,1989959,F,0,227
6497,1990183,F,0,224
6498,1990420,F,0,237
6499,1990892,C,0,472
6500,1991502,C,0,610
6501,1991702,C,0,200
6502,1991914,C,0,212
6503,1992114,C,0,200
6504,1992314,C,0,200
6505,1992515,C,0,201
6506,1992723,C,0,208
6507,1992924,C,0,201
6508,1993124,C,0,200
6509,1993327,C,0,203
6510,1993544,C,0,217
6511,1994037,C,0,493
6512,1994472,C,0,435
6513,1994882,C,0,410
6514,1995185,C,0,303
6515,1996029,C,0,844
6516,1996230,C,0,201
6517,1996766,F,0,536
6518,1996970,F,0,204
6519,1997172,F,1,202
6520,1997373,F,0,201
6521,1997575,F,0,202
6522,1997793,F,1,218
6523,1998198,C,1,405
6524,1998412,C,1,214
6525,1998613,C,1,201
6526,1998817,C,0,204
6527,1999019,C,1,202
6528,1999230,C,1,211
6529,1999445,C,1,215
6530,1999662,C,1,217
6531,1999913,C,0,251
6532,2000025,F,0,112
6533,2000113,C,0,88
6534,2000541,F,0,428
6535,2000753,F,0,212
6536,2000954,F,0,201
6537,2001159,F,0,205
6538,2001364,F,1,205
6539,2001564,F,0,200
6540,2001764,F,1,200
6541,2001965,F,1,201
6542,2002165,F,1,200
6543,2002395,F,1,230
6544,2002597,F,0,202
6545,2002805,F,1,208
6546,2003005,F,0,200
6547,2003205,F,1,200
6548,2003408,F,0,203
6549,2003611,F,0,203
6550,2003813,F,0,202
6551,2004038,F,0,225
6552,2004239,F,1,201
6553,2005056,F,1,817
6554,2005256,F,0,200
6555,2005456,F,0,200
6556,2005671,F,0,215
6557,2005872,F,0,201
6558,2006072,F,1,200
6559,2006272,F,0,200
6560,2006484,F,0,212
6561,2006714,F,0,230
6562,2006982,F,0,268
6563,2007252,F,0,270
6564,2008132,C,1,880
6565,2008334,C,0,202
6566,2008536,C,0,202
6567,2008745,C,0,209
6568,2009585,C,0,840
6569,2009785,C,0,200
6570,2009998,C,0,213
6571,2010214,C,1,216
6572,2010432,C,0,218
6573,2010710,C,0,278
6574,2011189,C,0,479
6575,2011558,C,0,369
6576,2011885,C,0,327
6577,2012172,C,0,287
6578,2012373,C,1,201
6579,2012582,C,0,209
6580,2012782,C,0,200
6581,2012982,C,1,200
6582,2013434,F,0,452
6583,2013445,C,0,11
6584,2013648,F,1,203
6585,2013650,C,0,2
6586,2014079,F,0,429
6587,2014303,F,0,224
6588,2014521,F,0,218
6589,2014942,C,1,421
6590,2015161,C,1,219
6591,2015373,C,1,212
6592,2015620,C,1,247
6593,2015836,C,1,216
6594,2016052,C,1,216
6595,2016269,C,1,217
6596,2016694,F,0,425
6597,2016913,F,1,219
6598,2017114,F,0,201
6599,2017314,F,0,200
6600,2017515,F,0,201
6601,2017716,F,0,201
6602,2017916,F,1,200
6603,2017960,C,0,44
6604,2018594,F,1,634
6605,2018799,F,1,205
6606,2019096,F,1,297
6607,2019297,F,0,201
6608,2019561,F,1,264
6609,2019762,F,1,201
6610,2019963,F,0,201
6611,2020191,F,0,228
6612,2020408,F,0,217
6613,2020613,F,0,205
6614,2020817,F,1,204
6615,2021028,F,1,211
6616,2021248,F,1,220
6617,2021457,F,1,209
6618,2021662,F,1,205
6619,2021862,F,0,200
6620,2022087,F,0,225
6621,2022287,F,1,200
6622,2022468,C,1,181
6623,2022488,F,1,20
6624,2022674,C,1,186
6625,2023090,F,0,416
6626,2023294,F,0,204
6627,2023566,F,0,272
6628,2024793,C,1,1227
6629,2024997,C,0,204
6630,2025199,C,0,202
6631,2025416,C,0,217
6632,2025617,C,1,201
6633,2025817,C,1,200
6634,2026018,C,0,201
6635,2026220,C,1,202
6636,2026428,C,1,208
6637,2026649,C,0,221
6638,2026853,C,0,204
6639,2027824,C,0,971
6640,2028206,C,0,382
6641,2028564,C,0,358
6642,2028932,C,0,368
6643,2029132,C,1,200
6644,2029337,C,1,205
6645,2029538,C,0,201
6646,2030131,F,0,593
6647,2030336,F,0,205
6648,2030541,F,0,205
6649,2030761,F,0,220
6650,2030963,F,0,202
6651,2031182,F,0,219
6652,2031474,C,0,292
6653,2032078,C,1,604
6654,2032289,C,0,211
6655,2032502,C,1,213
6656,2032772,C,1,270
6657,2033385,F,0,613
6658,2033586,F,0,201
6659,2033802,F,1,216
6660,2034002,F,0,200
6661,2034203,F,1,201
6662,2034405,F,0,202
6663,2034607,F,0,202
6664,2034816,F,1,209
6665,2035018,F,0,202
6666,2035218,F,1,200
6667,2035418,F,0,200
6668,2035622,F,1,204
6669,2035822,F,0,200
6670,2036632,F,1,810
6671,2036842,F,0,210
6672,2037043,F,0,201
6673,2037243,F,0,200
6674,2037468,F,1,225
6675,2037668,F,0,200
6676,2037878,F,1,210
6677,2038083,F,1,205
6678,2038286,F,1,203
6679,2038488,F,0,202
6680,2038692,F,1,204
6681,2038897,F,0,205
6682,2039104,F,0,207
6683,2039323,F,0,219
6684,2039523,F,0,200
6685,2039729,F,0,206
6686,2039932,F,0,203
6687,2040150,F,0,218
6688,2040498,C,0,348
6689,2040563,F,0,65
6690,2040854,F,0,291
6691,2041068,C,1,214
6692,2041465,C,1,397
6693,2041669,C,1,204
6694,2041886,C,0,217
6695,2042086,C,0,200
6696,2042287,C,0,201
6697,2042505,C,0,218
6698,2042710,C,0,205
6699,2042915,C,0,205
6700,2043120,C,0,205
6701,2043327,C,0,207
6702,2043545,C,0,218
6703,2043765,C,0,220
6704,2044011,C,0,246
6705,2044213,C,0,202
6706,2044489,C,0,276
6707,2044884,C,0,395
6708,2045660,C,1,776
6709,2045861,C,0,201
6710,2046065,C,1,204
6711,2046266,C,1,201
6712,2046801,F,0,535
6713,2047002,F,0,201
6714,2047204,F,0,202
6715,2047406,F,0,202
6716,2047627,F,0,221
6717,2047847,F,0,220
6718,2048163,C,1,316
6719,2048363,C,1,200
6720,2048573,C,1,210
6721,2048775,C,1,202
6722,2048979,C,1,204
6723,2049195,C,1,216
6724,2049416,C,1,221
6725,2050026,F,0,610
6726,2050030,C,0,4
6727,2050241,F,0,211
6728,2050443,F,1,202
6729,2050647,F,0,204
6730,2050864,F,0,217
6731,2051068,F,0,204
6732,2051275,F,1,207
6733,2051478,F,0,203
6734,2051679,F,1,201
6735,2051879,F,1,200
6736,2052079,F,0,200
6737,2052427,F,1,348
6738,2052627,F,0,200
6739,2052858,F,1,231
6740,2053058,F,0,200
6741,2053258,F,1,200
6742,2053461,F,0,203
6743,2053678,F,0,217
6744,2053879,F,0,201
6745,2054036,C,1,157
6746,2054087,F,1,51
6747,2054675,F,1,588
6748,2054875,F,0,200
6749,2055076,F,1,201
6750,2055276,F,0,200
6751,2055478,F,1,202
6752,2055684,F,0,206
6753,2055903,F,0,219
6754,2056103,F,0,200
6755,2056303,F,0,200
6756,2056517,F,0,214
6757,2056735,F,0,218
6758,2057059,F,0,324
6759,2058075,C,1,1016
6760,2058275,C,1,200
6761,2058476,C,0,201
6762,2059168,C,0,692
6763,2059372,C,0,204
6764,2059575,C,1,203
6765,2059783,C,0,208
6766,2059990,C,0,207
6767,2060193,C,0,203
6768,2060396,C,0,203
6769,2060684,C,0,288
6770,2061176,C,0,492
6771,2061558,C,0,382
6772,2061914,C,0,356
6773,2062295,C,0,381
6774,2062513,C,1,218
6775,2062713,C,0,200
6776,2062913,C,0,200
6777,2063428,F,0,515
6778,2063430,C,0,2
6779,2063645,F,1,215
6780,2063864,F,0,219
6781,2064069,F,0,205
6782,2064269,F,0,200
6783,2064492,F,0,223
6784,2064888,C,1,396
6785,2065097,C,1,209
6786,2065298,C,1,201
6787,2065507,C,1,209
6788,2065723,C,1,216
6789,2065940,C,1,217
6790,2066183,C,1,243
6791,2066716,F,0,533
6792,2066917,F,0,201
6793,2067119,F,0,202
6794,2067332,F,0,213
6795,2067534,F,0,202
6796,2067571,C,0,37
6797,2068191,F,1,620
6798,2068391,F,1,200
6799,2068592,F,0,201
6800,2068792,F,1,200
6801,2069095,F,1,303
6802,2069296,F,0,201
6803,2069534,F,1,238
